,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",9.28%,7.00%,61771
,,,None of the above,Black or African American,9.46%,7.50%,6911
,,,,Native Hawaiian or Other Pacific Islander,7.35%,6.47%,340
,,,,Asian,8.19%,8.02%,1759
,,,,Other Race,7.92%,5.89%,11765
,,,,White,7.11%,5.04%,18725
,,,,American Indian or Alaska Native,11.35%,8.78%,740
,,,,None of the above,5.52%,3.97%,48178
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",6.26%,4.61%,77735
,,,Total,Black or African American,9.88%,8.02%,59201
,,,,Native Hawaiian or Other Pacific Islander,9.16%,7.05%,2271
,,,,Asian,8.12%,6.54%,27656
,,,,Other Race,8.80%,6.65%,77571
,,,,White,6.03%,4.25%,226923
,,,,American Indian or Alaska Native,8.62%,6.64%,6401
,,,,None of the above,5.77%,4.19%,56347
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",6.85%,5.06%,387782
,≥ 45 and < 55 Years,Male,Not Hispanic or Latino,Black or African American,23.61%,20.12%,15678
,,,,Native Hawaiian or Other Pacific Islander,20.94%,20.58%,277
,,,,Asian,20.92%,18.17%,10434
,,,,Other Race,18.11%,15.16%,11232
,,,,White,13.96%,10.68%,83439
,,,,American Indian or Alaska Native,20.58%,17.36%,622
,,,,None of the above,15.91%,12.97%,1565
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",15.90%,12.65%,110592
,,,Hispanic or Latino,Black or African American,22.97%,18.79%,3609
,,,,Native Hawaiian or Other Pacific Islander,21.54%,18.37%,441
,,,,Asian,20.20%,18.23%,203
,,,,Other Race,24.54%,19.85%,14265
,,,,White,22.52%,18.42%,11207
,,,,American Indian or Alaska Native,20.42%,17.70%,1322
,,,,None of the above,23.20%,19.07%,1573
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",22.92%,18.48%,22932
,,,None of the above,Black or African American,21.93%,19.30%,2244
,,,,Native Hawaiian or Other Pacific Islander,31.78%,26.36%,129
,,,,Asian,21.42%,20.03%,649
,,,,Other Race,19.89%,16.59%,4177
,,,,White,16.71%,13.01%,7722
,,,,American Indian or Alaska Native,18.85%,15.16%,244
,,,,None of the above,14.18%,10.55%,19685
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",15.57%,12.08%,31237
,,,Total,Black or African American,23.32%,19.81%,21531
,,,,Native Hawaiian or Other Pacific Islander,22.90%,20.31%,847
,,,,Asian,20.94%,18.28%,11286
,,,,Other Race,21.45%,17.61%,29674
,,,,White,15.11%,11.70%,102368
,,,,American Indian or Alaska Native,20.29%,17.32%,2188
,,,,None of the above,14.92%,11.30%,22823
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",16.81%,13.35%,164761
,,Female,Not Hispanic or Latino,Black or African American,19.62%,15.90%,20789
,,,,Native Hawaiian or Other Pacific Islander,16.02%,12.86%,412
,,,,Asian,12.04%,9.93%,15592
,,,,Other Race,12.24%,9.14%,14221
,,,,White,8.86%,5.89%,109509
,,,,American Indian or Alaska Native,17.93%,12.88%,792
,,,,None of the above,9.82%,7.72%,1905
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",10.63%,7.67%,146585
,,,Hispanic or Latino,Black or African American,17.67%,13.40%,5462
,,,,Native Hawaiian or Other Pacific Islander,17.99%,13.54%,517
,,,,Asian,17.97%,14.05%,306
,,,,Other Race,18.27%,13.49%,19264
,,,,White,16.71%,12.42%,15030
,,,,American Indian or Alaska Native,14.58%,10.91%,1824
,,,,None of the above,14.84%,10.97%,1914
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",17.16%,12.61%,30559
,,,None of the above,Black or African American,18.29%,15.00%,2854
,,,,Native Hawaiian or Other Pacific Islander,18.56%,14.97%,167
,,,,Asian,18.55%,15.05%,857
,,,,Other Race,14.61%,10.56%,5264
,,,,White,12.64%,8.66%,9703
,,,,American Indian or Alaska Native,20.72%,17.12%,333
,,,,None of the above,8.69%,6.13%,23607
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",10.61%,7.61%,37851
,,,Total,Black or African American,19.12%,15.34%,29105
,,,,Native Hawaiian or Other Pacific Islander,17.34%,13.50%,1096
,,,,Asian,12.48%,10.27%,16755
,,,,Other Race,15.56%,11.49%,38749
,,,,White,10.01%,6.82%,134242
,,,,American Indian or Alaska Native,16.17%,12.14%,2949
,,,,None of the above,9.20%,6.58%,27426
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",11.56%,8.36%,214995
,,"Total: Total includes all data under the ≥ 45 and &lt; 55 Years bucket, including data from rows not currently displayed.",Not Hispanic or Latino,Black or African American,21.33%,17.71%,36479
,,,,Native Hawaiian or Other Pacific Islander,18.00%,15.97%,689
,,,,Asian,15.60%,13.23%,26034
,,,,Other Race,14.83%,11.80%,25459
,,,,White,11.06%,7.96%,193016
,,,,American Indian or Alaska Native,19.09%,14.85%,1414
,,,,None of the above,12.58%,10.07%,3474
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",12.89%,9.81%,257266
,,,Hispanic or Latino,Black or African American,19.77%,15.54%,9075
,,,,Native Hawaiian or Other Pacific Islander,19.62%,15.76%,958
,,,,Asian,18.86%,15.72%,509
,,,,Other Race,20.93%,16.19%,33534
,,,,White,19.19%,14.98%,26240
,,,,American Indian or Alaska Native,17.02%,13.75%,3149
,,,,None of the above,18.61%,14.62%,3488
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",19.63%,15.12%,53501
,,,None of the above,Black or African American,19.91%,16.89%,5099
,,,,Native Hawaiian or Other Pacific Islander,24.32%,19.93%,296
,,,,Asian,19.77%,17.19%,1507
,,,,Other Race,16.94%,13.22%,9445
,,,,White,14.43%,10.58%,17437
,,,,American Indian or Alaska Native,19.93%,16.29%,577
,,,,None of the above,11.18%,8.14%,43300
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",12.85%,9.63%,69111
,,,Total,Black or African American,20.90%,17.24%,50653
,,,,Native Hawaiian or Other Pacific Islander,19.76%,16.47%,1943
,,,,Asian,15.88%,13.49%,28050
,,,,Other Race,18.11%,14.15%,68438
,,,,White,12.21%,8.93%,236693
,,,,American Indian or Alaska Native,17.92%,14.34%,5140
,,,,None of the above,11.80%,8.72%,50262
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",13.83%,10.52%,379878
,≥ 55 and < 65 Years,Male,Not Hispanic or Latino,Black or African American,36.42%,30.91%,16804
,,,,Native Hawaiian or Other Pacific Islander,31.92%,27.04%,307
,,,,Asian,32.88%,29.00%,10171
,,,,Other Race,27.49%,22.62%,12814
,,,,White,21.50%,16.38%,124877
,,,,American Indian or Alaska Native,33.38%,27.17%,725
,,,,None of the above,23.44%,19.06%,1553
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",23.75%,18.69%,152578
,,,Hispanic or Latino,Black or African American,36.91%,30.57%,3189
,,,,Native Hawaiian or Other Pacific Islander,33.99%,25.84%,356
,,,,Asian,31.76%,30.00%,170
,,,,Other Race,36.53%,30.33%,11448
,,,,White,33.60%,27.64%,9371
,,,,American Indian or Alaska Native,27.28%,22.57%,997
,,,,None of the above,31.95%,23.88%,1252
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",34.22%,27.96%,18679
,,,None of the above,Black or African American,34.82%,29.59%,1950
,,,,Native Hawaiian or Other Pacific Islander,43.31%,39.37%,127
,,,,Asian,35.89%,34.08%,666
,,,,Other Race,31.38%,26.09%,3292
,,,,White,25.61%,19.79%,8540
,,,,American Indian or Alaska Native,30.14%,22.49%,209
,,,,None of the above,19.45%,14.16%,21091
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",22.32%,16.98%,32690
,,,Total,Black or African American,36.35%,30.74%,21943
,,,,Native Hawaiian or Other Pacific Islander,34.68%,28.48%,790
,,,,Asian,33.04%,29.33%,11007
,,,,Other Race,31.71%,26.24%,27554
,,,,White,22.54%,17.32%,142788
,,,,American Indian or Alaska Native,29.88%,24.29%,1931
,,,,None of the above,20.37%,14.99%,23896
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",24.48%,19.26%,203947
,,Female,Not Hispanic or Latino,Black or African American,33.75%,28.11%,20312
,,,,Native Hawaiian or Other Pacific Islander,28.45%,22.25%,355
,,,,Asian,22.91%,20.14%,13657
,,,,Other Race,20.08%,15.62%,14907
,,,,White,13.77%,9.46%,150607
,,,,American Indian or Alaska Native,23.27%,16.33%,851
,,,,None of the above,15.98%,11.72%,1784
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",16.53%,12.20%,185062
,,,Hispanic or Latino,Black or African American,31.31%,24.14%,4602
,,,,Native Hawaiian or Other Pacific Islander,32.75%,25.60%,461
,,,,Asian,21.95%,21.46%,205
,,,,Other Race,31.38%,23.94%,14679
,,,,White,27.54%,20.91%,12257
,,,,American Indian or Alaska Native,25.00%,19.98%,1256
,,,,None of the above,29.97%,21.66%,1468
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",29.32%,22.15%,23920
,,,None of the above,Black or African American,32.96%,25.81%,2379
,,,,Native Hawaiian or Other Pacific Islander,29.08%,21.99%,141
,,,,Asian,30.38%,26.60%,688
,,,,Other Race,24.94%,18.81%,3998
,,,,White,18.79%,13.06%,9786
,,,,American Indian or Alaska Native,25.77%,20.38%,260
,,,,None of the above,13.55%,9.63%,24776
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",16.41%,11.88%,38152
,,,Total,Black or African American,33.27%,27.24%,27293
,,,,Native Hawaiian or Other Pacific Islander,30.62%,23.82%,957
,,,,Asian,23.25%,20.46%,14550
,,,,Other Race,25.60%,19.63%,33584
,,,,White,15.04%,10.48%,172650
,,,,American Indian or Alaska Native,24.46%,18.72%,2367
,,,,None of the above,14.56%,10.39%,28028
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",17.75%,13.12%,247134
,,"Total: Total includes all data under the ≥ 55 and &lt; 65 Years bucket, including data from rows not currently displayed.",Not Hispanic or Latino,Black or African American,34.96%,29.38%,37120
,,,,Native Hawaiian or Other Pacific Islander,30.06%,24.47%,662
,,,,Asian,27.16%,23.92%,23834
,,,,Other Race,23.50%,18.85%,27727
,,,,White,17.28%,12.60%,275535
,,,,American Indian or Alaska Native,27.92%,21.32%,1576
,,,,None of the above,19.46%,15.12%,3340
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",19.79%,15.13%,337704
,,,Hispanic or Latino,Black or African American,33.60%,26.77%,7791
,,,,Native Hawaiian or Other Pacific Islander,33.29%,25.70%,817
,,,,Asian,26.40%,25.33%,375
,,,,Other Race,33.63%,26.74%,26128
,,,,White,30.17%,23.83%,21628
,,,,American Indian or Alaska Native,26.01%,21.13%,2253
,,,,None of the above,30.87%,22.68%,2721
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",31.47%,24.70%,42601
,,,None of the above,Black or African American,33.80%,27.51%,4329
,,,,Native Hawaiian or Other Pacific Islander,35.82%,30.22%,268
,,,,Asian,33.09%,30.28%,1354
,,,,Other Race,27.84%,22.09%,7292
,,,,White,21.97%,16.19%,18328
,,,,American Indian or Alaska Native,27.72%,21.32%,469
,,,,None of the above,16.26%,11.71%,45874
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",19.14%,14.23%,70853
,,,Total,Black or African American,34.64%,28.80%,49240
,,,,Native Hawaiian or Other Pacific Islander,32.46%,25.93%,1747
,,,,Asian,27.47%,24.28%,25563
,,,,Other Race,28.35%,22.61%,61147
,,,,White,18.44%,13.58%,315491
,,,,American Indian or Alaska Native,26.90%,21.22%,4298
,,,,None of the above,17.23%,12.51%,51935
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",20.79%,15.89%,451158
,≥ 65 and < 75 Years,Male,Not Hispanic or Latino,Black or African American,46.40%,37.53%,11626
,,,,Native Hawaiian or Other Pacific Islander,38.65%,32.37%,207
,,,,Asian,41.77%,37.19%,8637
,,,,Other Race,33.92%,27.25%,10898
,,,,White,27.13%,19.80%,124139
,,,,American Indian or Alaska Native,37.87%,27.22%,507
,,,,None of the above,26.15%,18.86%,1262
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",29.38%,22.10%,145196
,,,Hispanic or Latino,Black or African American,47.08%,38.43%,2022
,,,,Native Hawaiian or Other Pacific Islander,50.00%,42.74%,234
,,,,Asian,44.04%,40.37%,109
,,,,Other Race,47.76%,37.86%,6300
,,,,White,42.43%,33.46%,5470
,,,,American Indian or Alaska Native,41.65%,34.92%,461
,,,,None of the above,43.36%,32.55%,685
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",44.40%,35.01%,10747
,,,None of the above,Black or African American,44.43%,37.53%,1175
,,,,Native Hawaiian or Other Pacific Islander,40.63%,34.38%,64
,,,,Asian,46.36%,39.55%,440
,,,,Other Race,41.10%,33.19%,1922
,,,,White,31.44%,23.15%,6701
,,,,American Indian or Alaska Native,45.61%,34.21%,114
,,,,None of the above,24.84%,17.31%,16207
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",27.82%,20.14%,24834
,,,Total,Black or African American,46.34%,37.65%,14823
,,,,Native Hawaiian or Other Pacific Islander,44.16%,37.43%,505
,,,,Asian,42.02%,37.34%,9186
,,,,Other Race,39.21%,31.34%,19120
,,,,White,27.95%,20.51%,136310
,,,,American Indian or Alaska Native,40.30%,31.24%,1082
,,,,None of the above,25.63%,18.00%,18154
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",30.06%,22.60%,180777
,,Female,Not Hispanic or Latino,Black or African American,44.66%,36.26%,16107
,,,,Native Hawaiian or Other Pacific Islander,35.48%,28.67%,279
,,,,Asian,34.83%,30.76%,11055
,,,,Other Race,26.98%,20.25%,12948
,,,,White,18.44%,12.54%,149491
,,,,American Indian or Alaska Native,33.04%,22.27%,687
,,,,None of the above,21.90%,15.75%,1429
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",21.73%,15.72%,177121
,,,Hispanic or Latino,Black or African American,46.62%,35.83%,3003
,,,,Native Hawaiian or Other Pacific Islander,45.66%,36.01%,311
,,,,Asian,42.07%,31.03%,145
,,,,Other Race,45.38%,34.42%,9003
,,,,White,39.24%,29.55%,7539
,,,,American Indian or Alaska Native,38.96%,30.94%,598
,,,,None of the above,43.99%,33.96%,898
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",42.14%,31.71%,14848
,,,None of the above,Black or African American,43.68%,36.66%,1582
,,,,Native Hawaiian or Other Pacific Islander,50.00%,35.71%,98
,,,,Asian,35.51%,30.98%,552
,,,,Other Race,35.27%,26.54%,2404
,,,,White,23.87%,16.18%,7973
,,,,American Indian or Alaska Native,42.44%,26.74%,172
,,,,None of the above,18.57%,12.51%,19599
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",21.61%,15.05%,30045
,,,Total,Black or African American,44.87%,36.23%,20692
,,,,Native Hawaiian or Other Pacific Islander,42.15%,32.99%,688
,,,,Asian,34.96%,30.77%,11752
,,,,Other Race,34.60%,26.11%,24355
,,,,White,19.66%,13.50%,165003
,,,,American Indian or Alaska Native,36.58%,26.36%,1457
,,,,None of the above,19.83%,13.60%,21926
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",23.08%,16.70%,222014
,,"Total: Total includes all data under the ≥ 65 and &lt; 75 Years bucket, including data from rows not currently displayed.",Not Hispanic or Latino,Black or African American,45.39%,36.79%,27735
,,,,Native Hawaiian or Other Pacific Islander,36.83%,30.25%,486
,,,,Asian,37.88%,33.58%,19692
,,,,Other Race,30.15%,23.45%,23850
,,,,White,22.38%,15.83%,273668
,,,,American Indian or Alaska Native,35.09%,24.37%,1194
,,,,None of the above,23.89%,17.20%,2692
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",25.18%,18.59%,322360
,,,Hispanic or Latino,Black or African American,46.82%,36.87%,5026
,,,,Native Hawaiian or Other Pacific Islander,47.52%,38.90%,545
,,,,Asian,42.91%,35.04%,254
,,,,Other Race,46.37%,35.83%,15304
,,,,White,40.58%,31.19%,13009
,,,,American Indian or Alaska Native,40.13%,32.67%,1059
,,,,None of the above,43.71%,33.35%,1583
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",43.09%,33.09%,25596
,,,None of the above,Black or African American,44.00%,37.03%,2757
